devanagari,iast,slp1,count,pct,slot1,slot2,slot3,slot4,slot5
प्यैः,pyaiḥ,pyEH,11,0.0001,0,0,7,2,2
प्यो,pyo,pyo,268,0.0019,69,38,86,62,13
प्योः,pyoḥ,pyoH,4,0.0,0,3,1,0,0
प्यौ,pyau,pyO,31,0.0002,8,7,7,8,1
प्यौं,pyauṃ,pyOM,2,0.0,2,0,0,0,0
प्र,pra,pra,132266,0.9232,32865,41408,30628,19867,7460
प्रं,praṃ,praM,775,0.0054,78,416,109,116,56
प्रः,praḥ,praH,236,0.0016,47,74,37,40,38
प्रा,prā,prA,34200,0.2387,10746,9937,6732,4808,1974
प्रां,prāṃ,prAM,131,0.0009,3,46,48,26,8
प्राः,prāḥ,prAH,222,0.0015,58,67,67,15,15
प्रि,pri,pri,6200,0.0433,1207,2238,1265,1238,249
प्रिं,priṃ,priM,3,0.0,3,0,0,0,0
प्रिः,priḥ,priH,2,0.0,2,0,0,0,0
प्री,prī,prI,3437,0.024,552,1593,761,368,162
प्रीं,prīṃ,prIM,2,0.0,0,0,0,2,0
प्रीः,prīḥ,prIH,5,0.0,4,0,0,0,1
प्रु,pru,pru,145,0.001,104,7,13,13,8
प्रुं,pruṃ,pruM,4,0.0,4,0,0,0,0
प्रे,pre,pre,5100,0.0356,1405,1853,1009,559,273
प्रेः,preḥ,preH,2,0.0,1,0,1,0,0
प्रै,prai,prE,606,0.0042,403,101,39,16,47
प्रैः,praiḥ,prEH,41,0.0003,2,21,10,7,1
प्रो,pro,pro,4357,0.0304,1074,753,970,1145,415
प्रों,proṃ,proM,4,0.0,0,0,0,4,0
प्रोः,proḥ,proH,2,0.0,2,0,0,0,0
प्रौ,prau,prO,211,0.0015,96,14,31,53,17
प्र्य्,pry,pry,2,0.0,2,0,0,0,0
प्र्यो,pryo,pryo,1,0.0,1,0,0,0,0
प्ल,pla,pla,1320,0.0092,297,565,254,140,64
प्ला,plā,plA,281,0.002,96,35,71,42,37
प्लि,pli,pli,1,0.0,0,0,1,0,0
प्ली,plī,plI,302,0.0021,16,29,123,90,44
प्लु,plu,plu,915,0.0064,44,435,217,176,43
प्लुं,pluṃ,pluM,1,0.0,0,1,0,0,0
प्लू,plū,plU,4,0.0,1,3,0,0,0
प्ले,ple,ple,7,0.0,7,0,0,0,0
प्लें,pleṃ,pleM,2,0.0,0,0,0,2,0
प्लो,plo,plo,35,0.0002,1,1,24,9,0
प्व्,pv,pv,1,0.0,1,0,0,0,0
प्वं,pvaṃ,pvaM,3,0.0,3,0,0,0,0
प्वः,pvaḥ,pvaH,7,0.0,7,0,0,0,0
प्वा,pvā,pvA,10,0.0001,5,2,3,0,0
प्वां,pvāṃ,pvAM,3,0.0,3,0,0,0,0
प्वाः,pvāḥ,pvAH,1,0.0,0,0,1,0,0
प्वि,pvi,pvi,1,0.0,1,0,0,0,0
प्वे,pve,pve,3,0.0,3,0,0,0,0
प्वो,pvo,pvo,4,0.0,4,0,0,0,0
प्वोः,pvoḥ,pvoH,1,0.0,0,1,0,0,0
प्श,pśa,pSa,7,0.0,6,1,0,0,0
प्शि,pśi,pSi,26,0.0002,24,0,2,0,0
प्शी,pśī,pSI,6,0.0,6,0,0,0,0
प्शे,pśe,pSe,1,0.0,1,0,0,0,0
प्श्य्,pśy,pSy,1,0.0,1,0,0,0,0
प्श्य,pśya,pSya,1,0.0,0,1,0,0,0
प्स,psa,psa,1500,0.0105,373,632,293,122,80
प्सं,psaṃ,psaM,13,0.0001,10,2,1,0,0
प्सः,psaḥ,psaH,17,0.0001,16,0,0,0,1
प्सा,psā,psA,109,0.0008,42,30,23,13,1
प्सां,psāṃ,psAM,10,0.0001,2,4,4,0,0
प्साः,psāḥ,psAH,3,0.0,3,0,0,0,0
प्सि,psi,psi,509,0.0036,10,214,110,112,63
प्सी,psī,psI,20,0.0001,17,2,0,0,1
प्सीः,psīḥ,psIH,4,0.0,3,1,0,0,0
प्सु,psu,psu,803,0.0056,446,167,122,47,21
प्सुं,psuṃ,psuM,16,0.0001,2,12,1,1,0
प्सुः,psuḥ,psuH,49,0.0003,10,24,13,1,1
प्सू,psū,psU,25,0.0002,5,14,4,2,0
प्से,pse,pse,92,0.0006,35,39,12,5,1
प्सो,pso,pso,28,0.0002,25,0,3,0,0
प्सोः,psoḥ,psoH,7,0.0,1,2,0,4,0
प्स्थि,psthi,psTi,1,0.0,0,0,1,0,0
प्स्ना,psnā,psnA,1,0.0,0,0,1,0,0
प्स्नि,psni,psni,1,0.0,1,0,0,0,0
प्स्निः,psniḥ,psniH,2,0.0,2,0,0,0,0
प्स्न्य,psnya,psnya,2,0.0,2,0,0,0,0
प्स्न्या,psnyā,psnyA,8,0.0001,8,0,0,0,0
प्स्न्यो,psnyo,psnyo,1,0.0,1,0,0,0,0
प्स्य,psya,psya,846,0.0059,76,500,138,88,44
प्स्यं,psyaṃ,psyaM,2,0.0,0,0,2,0,0
प्स्यः,psyaḥ,psyaH,3,0.0,3,0,0,0,0
प्स्या,psyā,psyA,103,0.0007,21,64,13,3,2
प्स्ये,psye,psye,40,0.0003,3,27,5,1,4
प्स्व्,psv,psv,135,0.0009,126,4,3,1,1
प्स्व,psva,psva,9,0.0001,5,1,2,1,0
प्स्वः,psvaḥ,psvaH,2,0.0,2,0,0,0,0
प्स्वा,psvā,psvA,1,0.0,1,0,0,0,0
प्स्वां,psvāṃ,psvAM,1,0.0,1,0,0,0,0
प्स्वि,psvi,psvi,6,0.0,1,4,1,0,0
प्स्वे,psve,psve,4,0.0,2,2,0,0,0
प्स्वो,psvo,psvo,1,0.0,0,1,0,0,0
प्स्वौ,psvau,psvO,1,0.0,0,1,0,0,0
फ,pha,Pa,11584,0.0809,496,2910,3482,3643,1051
फं,phaṃ,PaM,164,0.0011,8,19,79,47,11
फः,phaḥ,PaH,78,0.0005,1,7,51,16,3
फा,phā,PA,1164,0.0081,144,124,438,375,83
फां,phāṃ,PAM,16,0.0001,3,2,6,4,1
फाः,phāḥ,PAH,35,0.0002,21,3,6,4,1
फि,phi,Pi,20,0.0001,6,5,4,1,4
फी,phī,PI,3,0.0,0,1,2,0,0
फु,phu,Pu,201,0.0014,0,71,67,49,14
फू,phū,PU,49,0.0003,0,1,8,27,13
फे,phe,Pe,656,0.0046,44,120,306,139,47
फै,phai,PE,13,0.0001,2,2,8,0,1
फैः,phaiḥ,PEH,9,0.0001,3,1,2,3,0
फो,pho,Po,247,0.0017,8,18,172,39,10
फौ,phau,PO,29,0.0002,7,0,14,7,1
फ्त,phta,Pta,1,0.0,0,0,0,1,0
फ्रें,phreṃ,PreM,3,0.0,0,0,0,3,0
फ्रैं,phraiṃ,PrEM,1,0.0,0,0,0,1,0
ब्,b,b,150,0.001,138,8,0,3,1
ब,ba,ba,39708,0.2772,5614,15213,9198,7452,2227
बं,baṃ,baM,126,0.0009,15,15,18,72,6
बः,baḥ,baH,42,0.0003,20,7,10,4,1
बा,bā,bA,12612,0.088,1659,5798,3028,1618,509
बां,bāṃ,bAM,4,0.0,2,1,1,0,0
बाः,bāḥ,bAH,11,0.0001,5,1,1,4,0
बि,bi,bi,4333,0.0302,887,1016,1128,1007,295
बिं,biṃ,biM,18,0.0001,0,3,11,4,0
बिः,biḥ,biH,8,0.0001,0,4,2,2,0
बी,bī,bI,3071,0.0214,111,507,537,1501,413
बीं,bīṃ,bIM,3,0.0,0,3,0,0,0
बु,bu,bu,9011,0.0629,462,4106,2143,1572,718
बुं,buṃ,buM,11,0.0001,1,4,4,2,0
बुः,buḥ,buH,2,0.0,1,0,0,0,1
बू,bū,bU,77,0.0005,4,7,43,20,3
बूः,būḥ,bUH,1,0.0,0,0,1,0,0
बृ,bṛ,bf,4221,0.0295,2621,722,474,269,135
बृं,bṛṃ,bfM,449,0.0031,10,113,200,100,26
बे,be,be,1661,0.0116,111,257,781,414,98
बेः,beḥ,beH,4,0.0,0,2,0,1,1
बै,bai,bE,99,0.0007,54,12,17,11,5
बैः,baiḥ,bEH,2,0.0,0,1,0,1,0
बो,bo,bo,4286,0.0299,259,2054,736,542,676
बौ,bau,bO,52,0.0004,10,4,17,17,4
ब्गु,bgu,bgu,2,0.0,0,1,0,1,0
ब्घ,bgha,bGa,1,0.0,1,0,0,0,0
ब्ज,bja,bja,273,0.0019,39,23,63,104,44
ब्जं,bjaṃ,bjaM,44,0.0003,1,0,15,21,7
ब्जः,bjaḥ,bjaH,11,0.0001,3,1,5,1,1
ब्जा,bjā,bjA,102,0.0007,11,30,28,24,9
ब्जां,bjāṃ,bjAM,21,0.0001,0,8,4,7,2
ब्जाः,bjāḥ,bjAH,6,0.0,1,3,1,1,0
ब्जि,bji,bji,21,0.0001,9,0,1,10,1
ब्जी,bjī,bjI,3,0.0,0,0,1,1,1
ब्जु,bju,bju,1,0.0,0,0,0,1,0
ब्जे,bje,bje,40,0.0003,4,13,7,7,9
ब्जै,bjai,bjE,5,0.0,1,0,1,2,1
ब्जैः,bjaiḥ,bjEH,3,0.0,0,1,1,0,1
ब्जो,bjo,bjo,15,0.0001,2,1,3,6,3
ब्जौ,bjau,bjO,1,0.0,0,1,0,0,0
ब्ज्य,bjya,bjya,4,0.0,2,0,2,0,0
ब्ज्यं,bjyaṃ,bjyaM,1,0.0,0,0,1,0,0
ब्ज्या,bjyā,bjyA,3,0.0,3,0,0,0,0
ब्द,bda,bda,1362,0.0095,41,307,506,409,99
ब्दं,bdaṃ,bdaM,379,0.0026,17,157,101,80,24
ब्दः,bdaḥ,bdaH,473,0.0033,17,181,176,87,12
ब्दा,bdā,bdA,773,0.0054,32,131,271,196,140
ब्दां,bdāṃ,bdAM,23,0.0002,0,14,5,2,2
ब्दाः,bdāḥ,bdAH,62,0.0004,9,21,22,6,4
ब्दि,bdi,bdi,87,0.0006,17,19,23,18,10
ब्दिः,bdiḥ,bdiH,1,0.0,1,0,0,0,0
ब्दी,bdī,bdI,2,0.0,1,0,1,0,0
ब्दु,bdu,bdu,2,0.0,0,2,0,0,0
ब्दे,bde,bde,633,0.0044,27,194,129,225,58
ब्दै,bdai,bdE,68,0.0005,1,34,16,15,2
ब्दैः,bdaiḥ,bdEH,34,0.0002,5,13,6,6,4
ब्दो,bdo,bdo,545,0.0038,18,144,188,162,31
ब्दौ,bdau,bdO,7,0.0,0,2,4,0,0
ब्द्य,bdya,bdya,13,0.0001,1,3,4,3,2
ब्द्यं,bdyaṃ,bdyaM,1,0.0,0,0,1,0,0
ब्द्या,bdyā,bdyA,1,0.0,0,1,0,0,0
ब्द्र,bdra,bdra,1,0.0,0,0,0,1,0
ब्द्रा,bdrā,bdrA,1,0.0,0,1,0,0,0
ब्ध,bdha,bDa,1250,0.0087,104,407,381,310,46
ब्धं,bdhaṃ,bDaM,310,0.0022,28,108,93,60,20
ब्धः,bdhaḥ,bDaH,275,0.0019,25,94,123,29,4
ब्धा,bdhā,bDA,650,0.0045,93,240,176,111,29
ब्धां,bdhāṃ,bDAM,18,0.0001,0,7,7,4,0
ब्धाः,bdhāḥ,bDAH,143,0.001,9,62,53,16,3
ब्धि,bdhi,bDi,234,0.0016,9,47,60,99,19
ब्धिं,bdhiṃ,bDiM,21,0.0001,0,0,6,11,4
ब्धिः,bdhiḥ,bDiH,64,0.0004,0,19,33,11,1
ब्धी,bdhī,bDI,6,0.0,0,1,2,2,1
ब्धु,bdhu,bDu,26,0.0002,0,9,13,4,0
ब्धुं,bdhuṃ,bDuM,16,0.0001,0,8,0,7,1
ब्धुः,bdhuḥ,bDuH,1,0.0,0,0,0,1,0
ब्धूः,bdhūḥ,bDUH,1,0.0,0,1,0,0,0
ब्धृ,bdhṛ,bDf,4,0.0,0,0,0,4,0
ब्धे,bdhe,bDe,273,0.0019,83,69,51,60,10
ब्धेः,bdheḥ,bDeH,49,0.0003,0,31,4,12,2
ब्धै,bdhai,bDE,35,0.0002,1,15,8,9,2
ब्धैः,bdhaiḥ,bDEH,15,0.0001,1,7,1,4,1
ब्धो,bdho,bDo,260,0.0018,33,105,72,43,7
ब्धौ,bdhau,bDO,84,0.0006,5,37,24,15,3
ब्ध्य्,bdhy,bDy,3,0.0,3,0,0,0,0
ब्ध्य,bdhya,bDya,12,0.0001,0,4,4,4,0
ब्ध्या,bdhyā,bDyA,5,0.0,1,0,2,2,0
ब्ध्यै,bdhyai,bDyE,8,0.0001,5,2,0,1,0
ब्ध्योः,bdhyoḥ,bDyoH,1,0.0,0,0,1,0,0
ब्ध्रे,bdhre,bDre,1,0.0,0,0,0,1,0
ब्ध्वा,bdhvā,bDvA,396,0.0028,28,188,104,49,27
ब्ध्वे,bdhve,bDve,10,0.0001,0,9,1,0,0
ब्ध्वै,bdhvai,bDvE,4,0.0,1,1,1,0,1
ब्ध्वो,bdhvo,bDvo,2,0.0,2,0,0,0,0
ब्ना,bnā,bnA,1,0.0,1,0,0,0,0
ब्ब,bba,bba,1,0.0,0,1,0,0,0
ब्बि,bbi,bbi,7,0.0,1,3,2,1,0
ब्बु,bbu,bbu,3,0.0,0,0,0,3,0
ब्बू,bbū,bbU,15,0.0001,0,0,0,9,6
ब्बृ,bbṛ,bbf,2,0.0,0,0,0,1,1
ब्बो,bbo,bbo,1,0.0,0,0,1,0,0
ब्भ,bbha,bBa,27,0.0002,9,11,3,4,0
ब्भि,bbhi,bBi,10,0.0001,10,0,0,0,0
ब्भिः,bbhiḥ,bBiH,2,0.0,2,0,0,0,0
ब्भी,bbhī,bBI,6,0.0,6,0,0,0,0
ब्भु,bbhu,bBu,1,0.0,0,0,1,0,0
ब्भ्या,bbhyā,bByA,1,0.0,1,0,0,0,0
ब्भ्यां,bbhyāṃ,bByAM,4,0.0,4,0,0,0,0
ब्भ्यो,bbhyo,bByo,1,0.0,0,1,0,0,0
ब्भ्रं,bbhraṃ,bBraM,1,0.0,0,0,0,1,0
ब्भ्रि,bbhri,bBri,5,0.0,5,0,0,0,0
ब्य,bya,bya,38,0.0003,1,18,11,8,0
ब्यं,byaṃ,byaM,19,0.0001,0,8,9,2,0
ब्यः,byaḥ,byaH,4,0.0,0,2,0,2,0
ब्या,byā,byA,42,0.0003,0,19,15,8,0
ब्यां,byāṃ,byAM,1,0.0,0,0,1,0,0
ब्ये,bye,bye,2,0.0,0,2,0,0,0
ब्यो,byo,byo,8,0.0001,1,5,1,1,0
ब्र,bra,bra,20147,0.1406,6082,6732,3826,2351,1156
ब्रा,brā,brA,7560,0.0528,2382,2853,1287,536,502
ब्रि,bri,bri,2,0.0,0,0,0,0,2
ब्रु,bru,bru,1872,0.0131,631,834,190,174,43
ब्रू,brū,brU,3002,0.021,1391,879,328,332,72
ब्रो,bro,bro,1,0.0,0,0,0,1,0
ब्लि,bli,bli,13,0.0001,9,1,2,1,0
ब्ली,blī,blI,1,0.0,1,0,0,0,0
ब्लू,blū,blU,1,0.0,0,0,0,0,1
ब्ले,ble,ble,2,0.0,1,0,0,0,1
ब्व,bva,bva,6,0.0,4,2,0,0,0
ब्वं,bvaṃ,bvaM,1,0.0,1,0,0,0,0
ब्वा,bvā,bvA,4,0.0,1,0,3,0,0
ब्वां,bvāṃ,bvAM,1,0.0,0,0,1,0,0
ब्वि,bvi,bvi,1,0.0,0,0,0,0,1
ब्वी,bvī,bvI,2,0.0,2,0,0,0,0
ब्व्यो,bvyo,bvyo,1,0.0,0,0,0,1,0
भ्,bh,B,51,0.0004,45,0,0,0,6
भ,bha,Ba,89366,0.6238,18058,28637,20793,15171,6691
भं,bhaṃ,BaM,2025,0.0141,346,590,385,527,175
भः,bhaḥ,BaH,1599,0.0112,214,595,334,365,90
भा,bhā,BA,39699,0.2771,3847,13885,9642,9199,3115
भां,bhāṃ,BAM,433,0.003,27,204,95,85,22
भाः,bhāḥ,BAH,800,0.0056,38,449,186,103,24
भि,bhi,Bi,44784,0.3126,13229,14041,9816,5445,2240
भिं,bhiṃ,BiM,120,0.0008,43,14,28,25,10
भिः,bhiḥ,BiH,12258,0.0856,3561,3973,2549,1601,573
भी,bhī,BI,9818,0.0685,797,6675,1087,999,260
भीं,bhīṃ,BIM,23,0.0002,4,8,3,8,0
भीः,bhīḥ,BIH,49,0.0003,5,31,6,4,3
भु,bhu,Bu,9285,0.0648,1794,2549,2450,1877,614
भुं,bhuṃ,BuM,84,0.0006,7,17,44,9,7
भुः,bhuḥ,BuH,1345,0.0094,34,531,512,222,46
भू,bhū,BU,30609,0.2137,5396,10599,6835,5732,2027
भूं,bhūṃ,BUM,2,0.0,1,0,1,0,0
भूः,bhūḥ,BUH,391,0.0027,187,56,55,77,16
भृ,bhṛ,Bf,7350,0.0513,1554,2614,1475,1251,455
भृं,bhṛṃ,BfM,16,0.0001,0,0,0,16,0
भे,bhe,Be,8456,0.059,1621,2264,1974,1887,709
भेः,bheḥ,BeH,59,0.0004,30,11,14,3,1
भै,bhai,BE,1615,0.0113,110,500,353,520,132
भैः,bhaiḥ,BEH,319,0.0022,2,173,95,33,16
भो,bho,Bo,7965,0.0556,919,2527,2194,1730,590
भोः,bhoḥ,BoH,373,0.0026,7,72,167,87,40
भौ,bhau,BO,2151,0.015,279,1011,488,304,69
भ्जा,bhjā,BjA,1,0.0,1,0,0,0,0
भ्ण,bhṇa,BRa,29,0.0002,27,0,2,0,0
भ्णा,bhṇā,BRA,44,0.0003,44,0,0,0,0
भ्णाः,bhṇāḥ,BRAH,1,0.0,1,0,0,0,0
भ्णी,bhṇī,BRI,21,0.0001,21,0,0,0,0
भ्णे,bhṇe,BRe,1,0.0,1,0,0,0,0
भ्न,bhna,Bna,1,0.0,1,0,0,0,0
भ्ना,bhnā,BnA,70,0.0005,60,2,2,3,3
भ्नाः,bhnāḥ,BnAH,2,0.0,2,0,0,0,0
भ्नी,bhnī,BnI,1,0.0,1,0,0,0,0
भ्नु,bhnu,Bnu,27,0.0002,27,0,0,0,0
भ्नै,bhnai,BnE,1,0.0,1,0,0,0,0
भ्नो,bhno,Bno,16,0.0001,16,0,0,0,0
भ्म,bhma,Bma,2,0.0,1,1,0,0,0
भ्मा,bhmā,BmA,2,0.0,2,0,0,0,0
भ्य्,bhy,By,256,0.0018,255,0,0,0,1
भ्य,bhya,Bya,10072,0.0703,2932,3619,1961,1125,431
भ्यं,bhyaṃ,ByaM,627,0.0044,252,105,179,62,29
भ्यः,bhyaḥ,ByaH,4103,0.0286,2521,815,444,242,80
भ्या,bhyā,ByA,4271,0.0298,2180,885,649,360,197
भ्यां,bhyāṃ,ByAM,4578,0.032,1391,1322,967,617,281
भ्याः,bhyāḥ,ByAH,28,0.0002,10,4,10,4,0
भ्यु,bhyu,Byu,1515,0.0106,537,410,339,175,53
भ्युः,bhyuḥ,ByuH,1,0.0,1,0,0,0,0
भ्यू,bhyū,ByU,32,0.0002,18,1,6,6,1
भ्ये,bhye,Bye,581,0.0041,74,226,89,185,7
भ्यै,bhyai,ByE,53,0.0004,34,7,6,5,1
भ्यैः,bhyaiḥ,ByEH,9,0.0001,0,0,7,2,0
भ्यो,bhyo,Byo,4491,0.0313,2298,1061,592,375,165
भ्योः,bhyoḥ,ByoH,1,0.0,0,1,0,0,0
भ्यौ,bhyau,ByO,5,0.0,2,0,0,2,1
भ्र,bhra,Bra,4091,0.0286,325,773,912,1550,531
भ्रं,bhraṃ,BraM,736,0.0051,50,100,121,369,96
भ्रः,bhraḥ,BraH,27,0.0002,9,2,5,10,1
भ्रा,bhrā,BrA,4791,0.0334,1046,2332,685,569,159
भ्रां,bhrāṃ,BrAM,17,0.0001,0,2,7,5,3
भ्राः,bhrāḥ,BrAH,18,0.0001,10,3,2,3,0
भ्रि,bhri,Bri,146,0.001,112,13,8,6,7
भ्रिं,bhriṃ,BriM,6,0.0,5,1,0,0,0
भ्रिः,bhriḥ,BriH,16,0.0001,15,0,1,0,0
भ्री,bhrī,BrI,4,0.0,1,0,1,1,1
भ्रीं,bhrīṃ,BrIM,2,0.0,0,0,2,0,0
भ्रीः,bhrīḥ,BrIH,2,0.0,0,0,0,0,2
भ्रु,bhru,Bru,435,0.003,87,142,111,71,24
भ्रुं,bhruṃ,BruM,12,0.0001,6,1,5,0,0
भ्रुः,bhruḥ,BruH,46,0.0003,31,4,9,2,0
भ्रू,bhrū,BrU,380,0.0027,77,71,137,55,40
भ्रूं,bhrūṃ,BrUM,7,0.0,0,3,2,2,0
भ्रूः,bhrūḥ,BrUH,26,0.0002,0,12,6,3,5
भ्रे,bhre,Bre,240,0.0017,91,59,33,40,17
भ्रेः,bhreḥ,BreH,1,0.0,1,0,0,0,0
भ्रै,bhrai,BrE,33,0.0002,1,11,9,6,6
भ्रैः,bhraiḥ,BrEH,9,0.0001,3,3,2,1,0
भ्रो,bhro,Bro,40,0.0003,13,3,10,10,4
भ्रोः,bhroḥ,BroH,5,0.0,3,0,2,0,0
भ्रौ,bhrau,BrO,5,0.0,0,1,0,4,0
भ्र्तृ,bhrtṛ,Brtf,1,0.0,0,0,1,0,0
भ्र्या,bhryā,BryA,12,0.0001,12,0,0,0,0
भ्र्व्,bhrv,Brv,1,0.0,1,0,0,0,0
भ्र्व,bhrva,Brva,3,0.0,1,1,0,1,0
भ्र्वा,bhrvā,BrvA,2,0.0,0,0,0,2,0
भ्र्वो,bhrvo,Brvo,1,0.0,0,1,0,0,0
भ्ला,bhlā,BlA,1,0.0,0,1,0,0,0
भ्लु,bhlu,Blu,2,0.0,2,0,0,0,0
भ्व्,bhv,Bv,5,0.0,5,0,0,0,0
भ्व,bhva,Bva,37,0.0003,33,2,0,0,2
भ्वं,bhvaṃ,BvaM,12,0.0001,12,0,0,0,0
भ्वः,bhvaḥ,BvaH,10,0.0001,9,0,1,0,0
भ्वा,bhvā,BvA,38,0.0003,36,0,0,2,0
भ्वां,bhvāṃ,BvAM,1,0.0,1,0,0,0,0
भ्वाः,bhvāḥ,BvAH,1,0.0,1,0,0,0,0
भ्वी,bhvī,BvI,10,0.0001,7,0,1,1,1
भ्वीः,bhvīḥ,BvIH,2,0.0,2,0,0,0,0
भ्वे,bhve,Bve,4,0.0,4,0,0,0,0
भ्वो,bhvo,Bvo,7,0.0,7,0,0,0,0
भ्वोः,bhvoḥ,BvoH,1,0.0,0,1,0,0,0
भ्वौ,bhvau,BvO,1,0.0,0,0,1,0,0
भ्व्य,bhvya,Bvya,1,0.0,0,0,0,1,0
भ्व्यः,bhvyaḥ,BvyaH,1,0.0,0,0,0,1,0
भ्व्या,bhvyā,BvyA,1,0.0,0,0,0,1,0
म्,m,m,339486,2.3696,111980,104615,61088,45342,16402
म,ma,ma,272370,1.9011,49355,90973,64687,48167,19139
मं,maṃ,maM,12822,0.0895,2684,4203,2375,2444,1114
मः,maḥ,maH,13077,0.0913,3087,4053,3026,2336,571
मा,mā,mA,130821,0.9131,29155,39325,30442,22464,9409
मां,māṃ,mAM,8817,0.0615,1241,3455,2022,1677,420
माः,māḥ,mAH,3388,0.0236,794,1288,858,298,150
मि,mi,mi,42373,0.2958,10125,13135,9152,7144,2809
मिं,miṃ,miM,376,0.0026,56,169,85,48,18
मिः,miḥ,miH,261,0.0018,66,79,69,39,8
मी,mī,mI,8176,0.0571,2696,1779,1905,1280,515
मीं,mīṃ,mIM,136,0.0009,58,27,20,19,12
मीः,mīḥ,mIH,16,0.0001,14,0,0,1,1
मु,mu,mu,44250,0.3089,5529,13027,12357,9463,3866
मुं,muṃ,muM,264,0.0018,177,30,17,31,9
मुः,muḥ,muH,97,0.0007,23,51,13,7,3
मू,mū,mU,15247,0.1064,1303,3301,4464,4871,1306
मूं,mūṃ,mUM,108,0.0008,29,57,2,19,1
मूः,mūḥ,mUH,95,0.0007,20,57,11,7,0
मृ,mṛ,mf,17775,0.1241,4838,4214,3207,4029,1486
मे,me,me,43542,0.3039,9917,13053,9488,7957,3120
मेः,meḥ,meH,44,0.0003,9,15,11,8,1
मै,mai,mE,3880,0.0271,917,1192,921,572,278
मैं,maiṃ,mEM,1,0.0,0,0,0,1,0
मैः,maiḥ,mEH,939,0.0066,88,396,259,134,62
मो,mo,mo,17367,0.1212,3259,5823,3983,2960,1339
मों,moṃ,moM,9,0.0001,2,1,3,3,0
मोः,moḥ,moH,1,0.0,0,1,0,0,0
मौ,mau,mO,3280,0.0229,500,1259,738,577,206
म्क,mka,mka,1,0.0,0,0,0,1,0
म्क्रि,mkri,mkri,1,0.0,0,1,0,0,0
म्ङ्यो,mṅyo,mNyo,1,0.0,0,1,0,0,0
म्चि,mci,mci,1,0.0,0,1,0,0,0
म्ड,mḍa,mqa,1,0.0,0,0,1,0,0
म्ण,mṇa,mRa,53,0.0004,38,2,4,2,7
म्णं,mṇaṃ,mRaM,19,0.0001,18,0,0,1,0
म्णः,mṇaḥ,mRaH,40,0.0003,26,1,4,8,1
म्णा,mṇā,mRA,146,0.001,36,37,26,20,27
म्णां,mṇāṃ,mRAM,13,0.0001,1,4,3,2,3
म्णाः,mṇāḥ,mRAH,1,0.0,1,0,0,0,0
म्णि,mṇi,mRi,8,0.0001,2,0,6,0,0
म्णी,mṇī,mRI,3,0.0,2,0,0,1,0
म्णे,mṇe,mRe,67,0.0005,62,1,3,0,1
म्णै,mṇai,mRE,1,0.0,0,0,1,0,0
म्णैः,mṇaiḥ,mREH,1,0.0,1,0,0,0,0
म्णो,mṇo,mRo,23,0.0002,17,0,3,2,1
म्णोः,mṇoḥ,mRoH,1,0.0,1,0,0,0,0
म्त,mta,mta,1,0.0,0,0,0,1,0
म्तौ,mtau,mtO,1,0.0,0,0,0,1,0
म्द्र्प्,mdrp,mdrp,1,0.0,0,0,1,0,0
म्ध्व,mdhva,mDva,1,0.0,0,1,0,0,0
म्न,mna,mna,801,0.0056,190,322,132,113,44
म्नं,mnaṃ,mnaM,211,0.0015,56,105,17,26,7
म्नः,mnaḥ,mnaH,316,0.0022,132,81,42,44,17
म्ना,mnā,mnA,1744,0.0122,491,280,374,448,151
म्नां,mnāṃ,mnAM,113,0.0008,33,17,33,16,14
म्नाः,mnāḥ,mnAH,2,0.0,2,0,0,0,0
म्नि,mni,mni,429,0.003,61,64,101,177,26
म्निं,mniṃ,mniM,1,0.0,0,0,1,0,0
म्निः,mniḥ,mniH,4,0.0,0,2,2,0,0
म्नी,mnī,mnI,104,0.0007,55,9,5,32,3
म्नीं,mnīṃ,mnIM,20,0.0001,4,4,4,6,2
म्नीः,mnīḥ,mnIH,6,0.0,6,0,0,0,0
म्ने,mne,mne,294,0.0021,165,60,31,25,13
म्नेः,mneḥ,mneH,1,0.0,0,0,1,0,0
म्नै,mnai,mnE,79,0.0006,32,14,8,19,6
म्नैः,mnaiḥ,mnEH,3,0.0,3,0,0,0,0
म्नो,mno,mno,398,0.0028,146,118,50,58,26
म्नोः,mnoḥ,mnoH,9,0.0001,6,1,0,2,0
म्नौ,mnau,mnO,1,0.0,1,0,0,0,0
म्न्य्,mny,mny,20,0.0001,13,2,1,4,0
म्न्य,mnya,mnya,10,0.0001,5,0,2,2,1
म्न्यः,mnyaḥ,mnyaH,15,0.0001,11,0,1,1,2
म्न्या,mnyā,mnyA,10,0.0001,9,0,0,1,0
म्न्यां,mnyāṃ,mnyAM,3,0.0,2,0,0,1,0
म्न्ये,mnye,mnye,2,0.0,0,0,1,1,0
म्न्यै,mnyai,mnyE,1,0.0,1,0,0,0,0
म्न्यो,mnyo,mnyo,10,0.0001,9,0,0,0,1
म्प,mpa,mpa,3075,0.0215,475,1181,678,539,201
म्पं,mpaṃ,mpaM,31,0.0002,1,3,13,10,4
म्पः,mpaḥ,mpaH,30,0.0002,0,6,11,10,3
म्पा,mpā,mpA,770,0.0054,100,349,193,74,54
म्पां,mpāṃ,mpAM,26,0.0002,0,18,7,1,0
म्पाः,mpāḥ,mpAH,2,0.0,0,0,1,0,1
म्पि,mpi,mpi,367,0.0026,9,83,97,151,27
