Лемма	Класс	Форма	Лицо	Число	Время/наклонение	Примеры
pradiś	6	prādiśātām	Third	Du.	"Aorist Ind. Root."	"    1"
pradiś	6	pradeṣṭum			Infinitive	"    1"
nikṣepay	10	nikṣepayāmāsa	Third	Sg.	"Perfect Ind. Peri."	"    1"
nikṣepay	10	nikṣepya			"Future passive particle"	"    1"
ākṣāray	10	ākṣārayati	Third	Sg.	"Present Ind."	"    1"
ākṣāray	10	ākṣārayet	Third	Sg.	"Pres. Potential"	"    1"
ākṣāray	10	ākṣārayat			"Present Ind."	"    1"
avakartay	10	avakartayet	Third	Sg.	"Pres. Potential"	"    1"
anusaṁsṛj	6	anusaṃsṛṣṭa			"Past Passive Participle"	"    1"
pravāsay	10	pravāsayāmaḥ	First	Pl.	"Present Ind."	"    1"
pravāsay	10	pravāsayata	Second	Pl.	"Pres. Imp."	"    1"
pravāsay	10	pravāsyantām	Third	Pl.	"Pres. Imperative Passive"	"    1"
pravāsay	10	pravāsyeran	Third	Pl.	"Pres. Opt Passive"	"    1"
pravāsay	10	pravāsayat			"Present Ind."	"    1"
pravāsay	10	pravāsyamāna			"Present Passive"	"    1"
pravāsay	10	pravāsayitum			Infinitive	"    1"
sajjay	10	sajjayet	Third	Sg.	"Pres. Potential"	"    1"
sajjay	10	asajjayat	Third	Sg.	"Imperfect ind"	"    1"
sajjay	10	sajjaye	First	Sg.	"Present Ind."	"    1"
sajjay	10	sajjayethāḥ	Second	Sg.	"Pres. Potential"	"    1"
sajjay	10	sajjayitvā			Absolutive	"    1"
samalaṁkṛ	8	samalaṃkriyantām	Third	Pl.	"Pres. Imperative Passive"	"    1"
samalaṁkṛ	8	samalaṃcakrire	Third	Pl.	"Perfect Ind."	"    1"
nirvāsay	10	nirvāsayati	Third	Sg.	"Present Ind."	"    1"
nirvāsay	10	nirvāsayiṣyati	Third	Sg.	"Future Ind."	"    1"
nirvāsay	10	nirvāsyante	Third	Pl.	"Present Passive"	"    1"
nirvāsay	10	nirvāsyatām	Third	Sg.	"Pres. Imperative Passive"	"    1"
nirvāsay	10	nirvāsayāmāsa	Third	Sg.	"Perfect Ind. Peri."	"    1"
nirvāsay	10	niravāsyata	Third	Sg.	"Imperfect Ind. Passive "	"    1"
nirvāsay	10	nirvāsayitum			Infinitive	"    1"
uddā	3	uddāya			Absolutive	"    1"
vyāpāray	10	vyāpārayeyam	First	Sg.	"Pres. Potential"	"    1"
vyāpāray	10	vyāpāryatām	Third	Sg.	"Pres. Imperative Passive"	"    1"
vyāpāray	10	vyāpārayat			"Present Ind."	"    1"
vyāpāray	10	vyāpārya			Absolutive	"    1"
vyāpāray	10	vyāpārayitum			Infinitive	"    1"
kālay	10	kālayati	Third	Sg.	"Present Ind."	"    1"
kālay	10	akālayat	Third	Sg.	"Imperfect ind"	"    1"
kālay	10	kālayiṣyati	Third	Sg.	"Future Ind."	"    1"
kālay	10	kālyate	Third	Sg.	"Present Passive"	"    1"
kālay	10	kālayāna			"Present Ind."	"    1"
kheday	10	khedayasi	Second	Sg.	"Present Ind."	"    1"
kheday	10	khedayet	Third	Sg.	"Pres. Potential"	"    1"
kheday	10	khedayase	Second	Sg.	"Present Ind."	"    1"
kheday	10	khedanīya			"Future passive particle"	"    1"
kheday	10	khedyamāna			"Present Passive"	"    1"
glāpay	10	glāpayati	Third	Sg.	"Present Ind."	"    1"
glāpay	10	glāpayanti	Third	Pl.	"Present Ind."	"    1"
glāpay	10	glāpayanta	Third	Pl.	"Present Jus."	"    1"
viglāpay	10	viglāpayati	Third	Sg.	"Present Ind."	"    1"
utplāvay	10	utplāvayati	Third	Sg.	"Present Ind."	"    1"
utplāvay	10	utplāvyate	Third	Sg.	"Present Passive"	"    1"
anumi	5	anuminvanti	Third	Pl.	"Present Ind."	"    1"
jihās	0	jihāsati	Third	Sg.	"Present Ind."	"    1"
jihās	0	jihāsasi	Second	Sg.	"Present Ind."	"    1"
jihās	0	jihāsatu	Third	Sg.	"Pres. Imp."	"    1"
jihās	0	jihāsāmi	First	Sg.	"Present Ind."	"    1"
karṇay	0	karṇayat			"Present Ind."	"    1"
upadhūpay	0	upadhūpayāmi	First	Sg.	"Present Ind."	"    1"
maṇḍay	0	maṇḍayāmi	First	Sg.	"Present Ind."	"    1"
maṇḍay	0	maṇḍayasi	Second	Sg.	"Present Ind."	"    1"
maṇḍay	0	maṇḍayanti	Third	Pl.	"Present Ind."	"    1"
maṇḍay	0	maṇḍayantu	Third	Pl.	"Pres. Imp."	"    1"
maṇḍay	0	maṇḍayiṣyasi	Second	Sg.	"Future Ind."	"    1"
maṇḍay	0	maṇḍayiṣyanti	Third	Pl.	"Future Ind."	"    1"
maṇḍay	0	maṇḍayāmāsa	Third	Sg.	"Perfect Ind. Peri."	"    1"
maṇḍay	0	maṇḍayat			"Present Ind."	"    1"
maṇḍay	0	maṇḍayitum			Infinitive	"    1"
maṇḍay	0	maṇḍyamāna			"Present Passive"	"    1"
pradhūpay	0	pradhūpita			"Past Passive Participle"	"    1"
namasy	0	namasyeyuḥ	Third	Pl.	"Pres. Potential"	"    1"
namasy	0	anamasyan	Third	Pl.	"Imperfect ind"	"    1"
namasy	0	namasyan	Third	Pl.	"Imperfect ind"	"    1"
sukhīkṛ	8	sukhīkṛta			"Past Passive Participle"	"    1"
prīṇay	10	prīṇayāmi	First	Sg.	"Present Ind."	"    1"
prīṇay	10	prīṇayiṣyāmi	First	Sg.	"Future Ind."	"    1"
prīṇay	10	prīṇayitum			Infinitive	"    1"
pratyapidhā	3	pratyapidhāsyati	Third	Sg.	"Future Ind."	"    1"
pratyapidhā	3	pratyapihita			"Past Passive Participle"	"    1"
saṁpradhāv	1	saṃpradhāvati	Third	Sg.	"Present Ind."	"    1"
saṁpradhāv	1	saṃpradhāvatām	Third	Du.	"Pres. Imp."	"    1"
udāplu	1	udāpluta			"Past Passive Participle"	"    1"
vivāsay	10	vivāsyate	Third	Sg.	"Present Passive"	"    1"
vivāsay	10	vivāsayatām	Third	Sg.	"Pres. Imp."	"    1"
vivāsay	10	vivāsya			Absolutive	"    1"
vivāsay	10	vivāsitum			Infinitive	"    1"
paripālay	10	paryapālayaḥ	Second	Sg.	"Imperfect ind"	"    1"
paripālay	10	paripālayadhvam	Second	Pl.	"Pres. Imp."	"    1"
paripālay	10	paripālayāṃbabhūva	Third	Sg.	"Perfect Ind. Peri."	"    1"
paripālay	10	paripālayaḥ	Second	Sg.	"Imperfect ind"	"    1"
paripālay	10	paripālayamāna			"Present Ind."	"    1"
pratyarhay	10	pratyarhayat			"Present Ind."	"    1"
uparañj	4	uparajya			Absolutive	"    1"
abhiveśay	10	abhiveśita			"Past Passive Participle"	"    1"
saṁkrāmay	10	saṃkrāmayati	Third	Sg.	"Present Ind."	"    1"
saṁkrāmay	10	saṃkrāmayeyam	First	Sg.	"Pres. Potential"	"    1"
saṁkrāmay	10	saṃkrāmayiṣyāmi	First	Sg.	"Future Ind."	"    1"
saṁkrāmay	10	saṃkrāmayiṣyati	Third	Sg.	"Future Ind."	"    1"
saṁkrāmay	10	saṃkrāmayeta	Third	Sg.	"Pres. Potential"	"    1"
saṁkrāmay	10	saṃkrāmayatām	Third	Du.	"Imperfect ind"	"    1"
saṁkrāmay	10	saṃkrāmayiṣyat			"Future Ind."	"    1"
saṁkrāmay	10	saṃkrāmya			Absolutive	"    1"
āviras	2	āvirāsam	First	Sg.	"Imperfect ind"	"    1"
āviras	2	āvirāsīḥ	Second	Sg.	"Imperfect ind"	"    1"
āviras	2	āvirāstām	Third	Du.	"Imperfect ind"	"    1"
paribhraṁś	4	paribhraśyate	Third	Sg.	"Present Passive"	"    1"
paribhraṁś	4	paribhraśyati	Third	Sg.	"Present Ind."	"    1"
paribhraṁś	4	paribhraśyet	Third	Sg.	"Pres. Potential"	"    1"
paribhraṁś	4	paribhṛṣṭa			"Past Passive Participle"	"    1"
dolāy	0	dolāyase	Second	Sg.	"Present Ind."	"    1"
lehay	10	lehyamāna			"Present Passive"	"    1"
lehay	10	lehita			"Past Passive Participle"	"    1"
mṛḍay	0	mṛḍayate	Third	Sg.	"Present Ind."	"    1"
mṛḍay	0	mṛḍayata	Second	Pl.	"Pres. Imp."	"    1"
ṛch	5	ṛcchasi	Second	Sg.	"Present Ind."	"    1"
ṛch	5	ṛcchataḥ	Third	Du.	"Present Ind."	"    1"
ṛch	5	ānarchatuḥ	Third	Du.	"Perfect Ind."	"    1"
ṛch	5	ārchetām	Third	Du.	"Imperfect ind"	"    1"
ṛch	5	ānarchuḥ	Third	Pl.	"Perfect Ind."	"    1"
ṛch	5	archethāḥ	Second	Sg.	"Pres. Potential"	"    1"
ṛch	5	archeta	Third	Sg.	"Pres. Potential"	"    1"
ṛch	5	ṛṇve	Third	Sg.	"Present Ind."	"    1"
ṛch	5	ṛṇvire	Third	Pl.	"Present Ind."	"    1"
ṛch	5	āra	First	Sg.	"Perfect Ind."	"    1"
ṛch	5	āra	Third	Sg.	"Perfect Ind."	"    1"
ṛch	5	ārata	Third	Sg.	"Aorist Ind. Them."	"    1"
ṛch	5	ṛṇomi	First	Sg.	"Present Ind."	"    1"
ṛch	5	ṛṇoti	Third	Sg.	"Present Ind."	"    1"
ṛch	5	ārima	First	Pl.	"Perfect Ind."	"    1"
ṛch	5	aratam	Second	Du.	"Aorist Imp."	"    1"
ṛch	5	ṛṇuta	Third	Sg.	"Present Jus."	"    1"
ṛch	5	ṛṇvathaḥ	Second	Du.	"Pres. Sub."	"    1"
ṛch	5	arīta	Third	Sg.	"Aorist Jus./Sub./Opt/Perf_Opt"	"    1"
ṛch	5	āriṣyati	Third	Sg.	"Future Ind."	"    1"
ṛch	5	arpipam	First	Sg.	"Aorist Ind. Red."	"    1"
ṛch	5	archat			"Present Ind."	"    1"
ṛch	5	ārivas			"Perfect Ind."	"    1"
ṛch	5	ṛṇvat			"Present Ind."	"    1"
dāsīkṛ	8	dāsīcakāra	Third	Sg.	"Perfect Ind."	"    1"
samudānī	1	samudānayati	Third	Sg.	"Present Ind."	"    1"
samudānī	1	samudānayanti	Third	Pl.	"Present Ind."	"    1"
samudānī	1	samudānaya	Second	Sg.	"Pres. Imp."	"    1"
samudānī	1	samudānayata	Second	Pl.	"Pres. Imp."	"    1"
samudānī	1	samudānīmahe	First	Pl.	"Present Ind."	"    1"
samudānī	1	samudānayitavya			"Future passive particle"	"    1"
abhyah	1	abhyāttha	Second	Sg.	"Perfect Ind."	"    1"
abhyah	1	abhyāhuḥ	Third	Pl.	"Perfect Ind."	"    1"
jijīviṣ	0	jijīviṣe	First	Sg.	"Present Ind."	"    1"
jijīviṣ	0	jijīviṣanti	Third	Pl.	"Present Ind."	"    1"
jijīviṣ	0	jijīviṣāmaḥ	First	Pl.	"Present Ind."	"    1"
jijīviṣ	0	jijīviṣati	Third	Sg.	"Present Ind."	"    1"
krāth	1	krātheta	Third	Sg.	"Pres. Potential"	"    1"
pratyupasthāpay	10	pratyupasthāpita			"Past Passive Participle"	"    1"
pratyupasthāpay	10	pratyupasthāpya			"Future passive particle"	"    1"
anaikāntikīkṛ	8	anaikantikīkartum			Infinitive	"    1"
mithunībhū	1	mithunībhūta			"Past Passive Participle"	"    1"
mithunībhū	1	mithunībhūtvā			Absolutive	"    1"
saṁgṛdh	4	saṃgṛddha			"Past Passive Participle"	"    1"
ucchvasay	10	ucchvasayat			"Present Ind."	"    1"
ucchvasay	10	ucchvasita			"Past Passive Participle"	"    1"
prāyaścittīy	0	prāyaścittīyatām	Third	Sg.	"Pres. Imp."	"    1"
cūṣ	1	cūṣyante	Third	Pl.	"Present Passive"	"    1"
cūṣ	1	cūṣitavya			"Future passive particle"	"    1"
saṁpraharṣay	10	saṃpraharṣayat	Third	Sg.	"Imperfect ind"	"    1"
saṁpraharṣay	10	saṃpraharṣayitavya			"Future passive particle"	"    1"
vighātay	10	vighātayiṣyāmi	First	Sg.	"Future Ind."	"    1"
vighātay	10	vighātayasva	Second	Sg.	"Pres. Imp."	"    1"
vighātay	10	vighātita			"Past Passive Participle"	"    1"
upanāyay	10	upanāyya			Absolutive	"    1"
saṁniṣev	1	saṃniṣevya			Absolutive	"    1"
saṁniṣev	1	saṃniṣevita			"Past Passive Participle"	"    1"
saṁniṣev	1	saṃniṣevya			"Future passive particle"	"    1"
pidhā	3	pidhehi	Second	Sg.	"Pres. Imp."	"    1"
pidhā	3	pidhāsyāmi	First	Sg.	"Future Ind."	"    1"
pidhā	3	pidadhate	Third	Pl.	"Present Ind."	"    1"
pidhā	3	pidadhat			"Present Ind."	"    1"
anutuṣ	4	anutuṣyati	Third	Sg.	"Present Ind."	"    1"
mīmāṁs	0	amīmāṃsanta	Third	Pl.	"Imperfect ind"	"    1"
mīmāṁs	0	mīmāṃsasva	Second	Sg.	"Pres. Imp."	"    1"
mīmāṁs	0	mīmāṃsat			"Present Ind."	"    1"
svanay	10	svanayan	Third	Pl.	"Imperfect ind"	"    1"
pratisvanay	10	pratisvanayat			"Present Ind."	"    1"
daray	10	darayaḥ	Second	Sg.	"Present Jus."	"    1"
daray	10	darayat	Third	Sg.	"Present Jus."	"    1"
saṁdīpay	10	samadīpayam	First	Sg.	"Imperfect ind"	"    1"
saṁdīpay	10	saṃdīpayāmāsa	Third	Sg.	"Perfect Ind. Peri."	"    1"
saṁdīpay	10	saṃdīpayat			"Present Ind."	"    1"
saṁdīpay	10	saṃdīpita			"Past Passive Participle"	"    1"
saṁdīpay	10	saṃdīpya			"Future passive particle"	"    1"
saṁdīpay	10	saṃdīpyamāna			"Present Passive"	"    1"
saṁdīpay	10	saṃdīpayāna			"Present Ind."	"    1"
śravay	10	śravayeta	Third	Sg.	"Pres. Potential"	"    1"
śravay	10	śravayatam	Second	Du.	"Pres. Imp."	"    1"
bahiṣkṛ	8	bahiṣkaroti	Third	Sg.	"Present Ind."	"    1"
bahiṣkṛ	8	bahiṣkurvīta	Third	Sg.	"Pres. Potential"	"    1"
unmattīkṛ	8	unmattīkṛta			"Past Passive Participle"	"    1"
prasannībhū	1	prasannībhūya			Absolutive	"    1"
spaṣṭay	0	spaṣṭayati	Third	Sg.	"Present Ind."	"    1"
spaṣṭay	0	spaṣṭayiṣyati	Third	Sg.	"Future Ind."	"    1"
spaṣṭay	0	spaṣṭayiṣyanti	Third	Pl.	"Future Ind."	"    1"
spaṣṭay	0	spaṣṭayitum			Infinitive	"    1"
kranday	10	akrandayaḥ	Second	Sg.	"Imperfect ind"	"    1"
kranday	10	akrandayan	Third	Pl.	"Imperfect ind"	"    1"
ākranday	10	ākrandayiṣyataḥ	Third	Du.	"Future Ind."	"    1"
ākranday	10	ākrandayat			"Present Ind."	"    1"
pravip	1	prāvepan	Third	Pl.	"Imperfect ind"	"    1"
pravip	1	pravepante	Third	Pl.	"Present Ind."	"    1"
pravip	1	pravepata	Third	Sg.	"Imperfect ind"	"    1"
pravip	1	prāvīvipat	Third	Sg.	"Aorist Ind. Red."	"    1"
upajvālay	10	upajvālya			Absolutive	"    1"
ādīp	4	ādīpyanta	Third	Pl.	"Imperfect ind"	"    1"
ālepay	10	ālepayate	Third	Sg.	"Present Ind."	"    1"
ālepay	10	ālepita			"Past Passive Participle"	"    1"
ālepay	10	ālepya			"Future passive particle"	"    1"
nirmanthay	10	nirmanthya			Absolutive	"    1"
nirguṇīkṛ	8	nirguṇīkṛta			"Past Passive Participle"	"    1"
antari	2	antaryanti	Third	Pl.	"Present Ind."	"    1"
garuḍāy	0	garuḍāyate	Third	Sg.	"Present Ind."	"    1"
guṇīkṛ	8	guṇīkurvat			"Present Ind."	"    1"
guṇīkṛ	8	guṇīkartum			Infinitive	"    1"
guṇīkṛ	8	guṇīkṛtya			Absolutive	"    1"
uccheṣay	10	uccheṣita			"Past Passive Participle"	"    1"
subhagay	0	subhagayat			"Present Ind."	"    1"
saṁgṛ	9	samagṛṇan	Third	Pl.	"Imperfect ind"	"    1"
śivībhū	1	śivībhūta			"Past Passive Participle"	"    1"
sthirīkṛ	8	sthirīkaroti	Third	Sg.	"Present Ind."	"    1"
sthirīkṛ	8	sthirīkurvat			"Present Ind."	"    1"
sthirīkṛ	8	sthirīkārya			"Future passive particle"	"    1"
sthirīkṛ	8	sthirīkartum			Infinitive	"    1"
sthirīkṛ	8	sthirīkṛtya			Absolutive	"    1"
vedhay	10	vedhyate	Third	Sg.	"Present Passive"	"    1"
vedhay	10	vedhayat			"Present Ind."	"    1"
parisaṁvah	4	parisaṃvahante	Third	Pl.	"Present Ind."	"    1"
parisaṁvah	4	parisamūḍha			"Past Passive Participle"	"    1"
abhimohay	10	abhimohita			"Past Passive Participle"	"    1"
śāyay	10	śāyayiṣyati	Third	Sg.	"Future Ind."	"    1"
āsay	10	āsayati	Third	Sg.	"Present Ind."	"    1"
āsay	10	āsayāmāsa	Third	Sg.	"Perfect Ind. Peri."	"    1"
viprokṣ	6	viprokṣya			Absolutive	"    1"
abhiparistṛ	9	abhiparistṛṇāti	Third	Sg.	"Present Ind."	"    1"
āghāray	10	āghārayati	Third	Sg.	"Present Ind."	"    1"
śrapay	10	śrapayāmāsuḥ	Third	Pl.	"Perfect Ind. Peri."	"    1"
śrapay	10	śrapayeta	Third	Sg.	"Pres. Potential"	"    1"
śrapay	10	śrapayat			"Present Ind."	"    1"
śrapay	10	śrapita			"Past Passive Participle"	"    1"
abhiṣecay	10	abhiṣecayitā	Third	Sg.	"Future. Ind. Peri."	"    1"
abhiṣecay	10	abhiṣecyatām	Third	Sg.	"Pres. Imperative Passive"	"    1"
abhiniṣañj	1	abhiniṣakta			"Past Passive Participle"	"    1"
anuvācay	10	anuvācayeyuḥ	Third	Pl.	"Pres. Potential"	"    1"
kadarthīkṛ	8	kadarthīkṛta			"Past Passive Participle"	"    1"
asatkṛ	8	asatkuryāt	Third	Sg.	"Pres. Potential"	"    1"
asatkṛ	8	asatkārya			"Future passive particle"	"    1"
apavāray	10	apavārayasi	Second	Sg.	"Present Ind."	"    1"
apavāray	10	apavārayat			"Present Ind."	"    1"
dhits	0	dhitsathaḥ	Second	Du.	"Present Ind."	"    1"
dhits	0	dhitset	Third	Sg.	"Pres. Potential"	"    1"
vidhits	0	vidhitsati	Third	Sg.	"Present Ind."	"    1"
vidhits	0	vidhitsanti	Third	Pl.	"Present Ind."	"    1"
vidhits	0	vidhitset	Third	Sg.	"Pres. Potential"	"    1"
vidhits	0	vidhitsat			"Present Ind."	"    1"
vidhits	0	vidhitsamāna			"Present Ind."	"    1"
vyayīkṛ	8	vyayīkṛtya			Absolutive	"    1"
namay	10	namayanti	Third	Pl.	"Present Ind."	"    1"
namay	10	anamayat	Third	Sg.	"Imperfect ind"	"    1"
namay	10	namayitum			Infinitive	"    1"
unnamay	10	unnamayanti	Third	Pl.	"Present Ind."	"    1"
unnamay	10	unnamyamāna			"Present Passive"	"    1"
āliṅg	1	āliṅgasva	Second	Sg.	"Pres. Imp."	"    1"
āliṅg	1	āliṅgetām	Third	Du.	"Pres. Imp."	"    1"
āliṅg	1	āliṅganti	Third	Pl.	"Present Ind."	"    1"
āliṅg	1	āliṅgyante	Third	Pl.	"Present Passive"	"    1"
āliṅg	1	āliṅget	Third	Sg.	"Pres. Potential"	"    1"
āliṅg	1	āliṅgetam	Second	Du.	"Pres. Potential"	"    1"
āliṅg	1	āliṅgeyuḥ	Third	Pl.	"Pres. Potential"	"    1"
āliṅg	1	āliliṅguḥ	Third	Pl.	"Perfect Ind."	"    1"
āliṅg	1	āliṅgāma	First	Pl.	"Imperfect ind"	"    1"
āliṅg	1	āliṅgi	Third	Sg.	"Aorist Ind. Passive"	"    1"
niṣplāvay	10	niṣplāvayāmi	First	Sg.	"Present Ind."	"    1"
vañcay	10	vañcayāmi	First	Sg.	"Present Ind."	"    1"
vañcay	10	vañcayet	Third	Sg.	"Pres. Potential"	"    1"
vañcay	10	vañcayiṣyasi	Second	Sg.	"Future Ind."	"    1"
vañcay	10	vañcayiṣyanti	Third	Pl.	"Future Ind."	"    1"
vañcay	10	vañcaye	First	Sg.	"Present Ind."	"    1"
vañcay	10	vañcayase	Second	Sg.	"Present Ind."	"    1"
vañcay	10	vañcayate	Third	Sg.	"Present Ind."	"    1"
vañcay	10	vañcayante	Third	Pl.	"Present Ind."	"    1"
vañcay	10	vañcayiṣye	First	Sg.	"Future Ind."	"    1"
vañcay	10	vañcyase	Second	Sg.	"Present Passive"	"    1"
vañcay	10	vañcyante	Third	Pl.	"Present Passive"	"    1"
vañcay	10	vañcayāna			"Present Ind."	"    1"
vañcay	10	vañcyamāna			"Present Passive"	"    1"
vañcay	10	vañcitavat			"Past Active Participle"	"    1"
visaṁkas	1	visaṃkaseyuḥ	Third	Pl.	"Pres. Potential"	"    1"
jigīṣ	0	jigīṣate	Third	Sg.	"Present Ind."	"    1"
jigīṣ	0	jigīṣa	Second	Sg.	"Pres. Imp."	"    1"
jigīṣ	0	jigīṣeta	Third	Sg.	"Pres. Potential"	"    1"
jigīṣ	0	jigīṣante	Third	Pl.	"Present Ind."	"    1"
samavasthā	1	samavatiṣṭhate	Third	Sg.	"Present Ind."	"    1"
samavasthā	1	samavatiṣṭhata	Third	Sg.	"Imperfect ind"	"    1"
samavasthā	1	samavasthātum			Infinitive	"    1"
vyuddiś	6	vyuddiśya			Absolutive	"    1"
prāduṣkṛ	8	prāduṣkaromi	First	Sg.	"Present Ind."	"    1"
prāduṣkṛ	8	prādurakārṣam	First	Sg.	"Aorist Ind. S."	"    1"
udas	4	udasyate	Third	Sg.	"Present Passive"	"    1"
udas	4	udasyamāna			"Present Passive"	"    1"
paridaṁś	1	paridaṣṭa			"Past Passive Participle"	"    1"
samīḍ	2	samīḍita			"Past Passive Participle"	"    1"
adhimuc	6	adhimuñcati	Third	Sg.	"Present Ind."	"    1"
adhimuc	6	adhimuñcet	Third	Sg.	"Pres. Potential"	"    1"
adhimuc	6	adhimuñceyuḥ	Third	Pl.	"Pres. Potential"	"    1"
adhimuc	6	adhimokṣyanti	Third	Pl.	"Future Ind."	"    1"
adhimuc	6	adhimucyase	Second	Sg.	"Present Passive"	"    1"
adhimuc	6	adhimucyeta	Third	Sg.	"Pres. Opt Passive"	"    1"
adhimuc	6	adhimuktavat			"Past Active Participle"	"    1"
ājñapay	10	ājñapayasi	Second	Sg.	"Present Ind."	"    1"
ājñapay	10	ājñaptum			Infinitive	"    1"
jijñās	0	jijñāsasi	Second	Sg.	"Present Ind."	"    1"
jijñās	0	jijñāsyatām	Third	Sg.	"Pres. Imperative Passive"	"    1"
jijñās	0	jijñāsyate	Third	Sg.	"Present Passive"	"    1"
jijñās	0	jijñāsate	Third	Sg.	"Present Ind."	"    1"
jijñās	0	jijñāsyeta	Third	Sg.	"Pres. Opt Passive"	"    1"
jijñās	0	jijñāse	First	Sg.	"Present Ind."	"    1"
jijñās	0	jijñāsayāmi	First	Sg.	"Present Ind."	"    1"
jijñās	0	jijñāsiṣyāmahe	First	Pl.	"Future Ind."	"    1"
jijñās	0	jijñāsyamāna			"Present Passive"	"    1"
āvaray	10	āvarayati	Third	Sg.	"Present Ind."	"    1"
pramadāy	0	pramadāyat			"Present Ind."	"    1"
utsu	5	utsunoṣi	Second	Sg.	"Present Ind."	"    1"
saṁprakāśay	10	saṃprakāśayāmaḥ	First	Pl.	"Present Ind."	"    1"
saṁprakāśay	10	saṃprakāśayat			"Present Ind."	"    1"
vidṛ	4	vidīrye	First	Sg.	"Present Passive"	"    1"
vidṛ	4	vidīryete	Third	Du.	"Present Passive"	"    1"
vidṛ	4	vidīryante	Third	Pl.	"Present Passive"	"    1"
vidṛ	4	vyadīryanta	Third	Pl.	"Imperfect Ind. Passive "	"    1"
vidṛ	4	vidīryeta	Third	Sg.	"Pres. Opt Passive"	"    1"
saṁmānay	10	saṃmānayet	Third	Sg.	"Pres. Potential"	"    1"
saṁmānay	10	saṃmānayatu	Third	Sg.	"Pres. Imp."	"    1"
saṁmānay	10	saṃmānayata	Second	Pl.	"Pres. Imp."	"    1"
saṁmānay	10	samamānayam	First	Sg.	"Imperfect ind"	"    1"
saṁmānay	10	saṃmānyamāna			"Present Passive"	"    1"
saṁpiṇḍay	0	saṃpiṇḍayati	Third	Sg.	"Present Ind."	"    1"
rājapathāy	0	rājapathāyate	Third	Sg.	"Present Ind."	"    1"
pragharṣay	10	pragharṣayet	Third	Sg.	"Pres. Potential"	"    1"
uḍḍīy	0	uḍḍīyate	Third	Sg.	"Present Ind."	"    1"
uḍḍīy	0	uḍḍīyatām	Third	Sg.	"Pres. Imp."	"    1"
nirmūlay	10	nirmūlayati	Third	Sg.	"Present Ind."	"    1"
nirmūlay	10	nirmūlayanti	Third	Pl.	"Present Ind."	"    1"
samanubhuj	7	samanubhuṅkte	Third	Sg.	"Present Ind."	"    1"
ghaṭīkṛ	8	ghaṭīkṛtya			Absolutive	"    1"
susthirībhū	1	susthirībhūya			Absolutive	"    1"
vāgurāy	0	vāgurāyate	Third	Sg.	"Present Ind."	"    1"
vyādhāy	0	vyādhāyate	Third	Sg.	"Present Ind."	"    1"
parighāy	0	parighāyate	Third	Sg.	"Present Ind."	"    1"
yiyās	0	yiyāsanti	Third	Pl.	"Present Ind."	"    1"
bhraṁśay	10	bhraṃśayeyam	First	Sg.	"Pres. Potential"	"    1"
bhraṁśay	10	bhraṃśayet	Third	Sg.	"Pres. Potential"	"    1"
bhraṁśay	10	bhraṃśayāmāsa	Third	Sg.	"Perfect Ind. Peri."	"    1"
bhraṁśay	10	bhraṃśayeta	Third	Sg.	"Pres. Potential"	"    1"
ābhraṁśay	10	ābhraṃśayitum			Infinitive	"    1"
upaśikṣ	6	upaśikṣa	Second	Sg.	"Pres. Imp."	"    1"
upaśikṣ	6	upaśikṣāma	First	Pl.	"Pres. Imp."	"    1"
upaśikṣ	6	upāśikṣan	Third	Pl.	"Imperfect ind"	"    1"
upaśikṣ	6	upāśikṣata	Third	Sg.	"Imperfect ind"	"    1"
ārohay	10	ārohayanti	Third	Pl.	"Present Ind."	"    1"
ārohay	10	ārohayeḥ	Second	Sg.	"Pres. Potential"	"    1"
ārohay	10	ārohayeyuḥ	Third	Pl.	"Pres. Potential"	"    1"
ārohay	10	ārohayan	Third	Pl.	"Imperfect ind"	"    1"
ārohay	10	ārohayiṣyāmaḥ	First	Pl.	"Future Ind."	"    1"
ārohay	10	ārohyatām	Third	Sg.	"Pres. Imperative Passive"	"    1"
prekṣay	10	prekṣayitvā			Absolutive	"    1"
niramay	10	niramayat			"Present Ind."	"    1"
mumukṣ	0	mumukṣeya	First	Sg.	"Pres. Potential"	"    1"
mumukṣ	0	mumukṣat			"Present Ind."	"    1"
mumukṣ	0	mumukṣita			"Past Passive Participle"	"    1"
khurukhurāy	0	khurukhurāyamāṇa			"Present Ind."	"    1"
dakṣiṇīkṛ	8	dakṣiṇīkṛta			"Past Passive Participle"	"    1"
kajjalīkṛ	8	kajjalīkṛtvā			Absolutive	"    1"
atipāray	10	atipāraye	First	Sg.	"Present Ind."	"    1"
atipāray	10	atyapārayan	Third	Pl.	"Imperfect ind"	"    1"
dūrībhū	1	dūrībhaviṣyati	Third	Sg.	"Future Ind."	"    1"
aruṇāy	0	aruṇāyamāna			"Present Ind."	"    1"
anuguṇay	0	anuguṇayat			"Present Ind."	"    1"
anuguṇay	0	anuguṇita			"Past Passive Participle"	"    1"
didṛkṣ	0	didṛkṣet	Third	Sg.	"Pres. Potential"	"    1"
didṛkṣ	0	didṛkṣe	First	Sg.	"Present Ind."	"    1"
didṛkṣ	0	didṛkṣasi	Second	Sg.	"Present Ind."	"    1"
parisaṁśudh	4	parisaṃśuddha			"Past Passive Participle"	"    1"
pariṇū	2	pariṇūta			"Past Passive Participle"	"    1"
ghuraghurāy	0	ghurghurāyante	Third	Pl.	"Present Ind."	"    1"
