grammar_id	nongrammar_locus	link_type	source_dataset	date
id_gra:1928	vedaweb:668bb0671e18769f3d9a8689:10.86.6	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1927	vedaweb:668bb0671e18769f3d9a8689:1.178.3	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1925	vedaweb:668bb0671e18769f3d9a8689:1.31.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1926	vedaweb:668bb0671e18769f3d9a8689:1.190.3	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1869	vedaweb:668bb0671e18769f3d9a8689:1.36.18	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1866	vedaweb:668bb0671e18769f3d9a8689:10.103.3	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1867	vedaweb:668bb0671e18769f3d9a8689:8.67.11	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2094	vedaweb:668bb0671e18769f3d9a8689:4.45.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1852	vedaweb:668bb0671e18769f3d9a8689:6.34.1	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1846	vedaweb:668bb0671e18769f3d9a8689:7.33.14	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1847	vedaweb:668bb0671e18769f3d9a8689:8.14.11	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1861	vedaweb:668bb0671e18769f3d9a8689:8.43.11	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1857	vedaweb:668bb0671e18769f3d9a8689:8.26.9	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1858	vedaweb:668bb0671e18769f3d9a8689:8.25.22	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1859	vedaweb:668bb0671e18769f3d9a8689:8.23.16	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2063	vedaweb:668bb0671e18769f3d9a8689:1.28.6	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2064	vedaweb:668bb0671e18769f3d9a8689:1.28.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2061	vedaweb:668bb0671e18769f3d9a8689:10.165.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2062	vedaweb:668bb0671e18769f3d9a8689:7.104.22	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2060	vedaweb:668bb0671e18769f3d9a8689:10.142.3	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2067	vedaweb:668bb0671e18769f3d9a8689:10.51.1	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2001	vedaweb:668bb0671e18769f3d9a8689:1.128.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1996	vedaweb:668bb0671e18769f3d9a8689:10.83.7	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1999	vedaweb:668bb0671e18769f3d9a8689:8.6.25	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2000	vedaweb:668bb0671e18769f3d9a8689:10.105.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2003	vedaweb:668bb0671e18769f3d9a8689:7.86.6	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2004	vedaweb:668bb0671e18769f3d9a8689:8.32.21	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2005	vedaweb:668bb0671e18769f3d9a8689:9.68.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2002	vedaweb:668bb0671e18769f3d9a8689:2.28.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1940	vedaweb:668bb0671e18769f3d9a8689:2.39.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1972	vedaweb:668bb0671e18769f3d9a8689:1.33.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1974	vedaweb:668bb0671e18769f3d9a8689:7.23.1	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1947	vedaweb:668bb0671e18769f3d9a8689:1.174.7	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1946	vedaweb:668bb0671e18769f3d9a8689:10.85.7	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1948	vedaweb:668bb0671e18769f3d9a8689:7.104.17	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1937	vedaweb:668bb0671e18769f3d9a8689:1.28.3	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1994	vedaweb:668bb0671e18769f3d9a8689:8.45.23	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1993	vedaweb:668bb0671e18769f3d9a8689:2.33.11	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1938	vedaweb:668bb0671e18769f3d9a8689:8.102.21	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1934	vedaweb:668bb0671e18769f3d9a8689:10.71.7	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1936	vedaweb:668bb0671e18769f3d9a8689:3.1.16	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1935	vedaweb:668bb0671e18769f3d9a8689:8.19.33	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1966	vedaweb:668bb0671e18769f3d9a8689:9.112.3	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1956	vedaweb:668bb0671e18769f3d9a8689:3.5.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1955	vedaweb:668bb0671e18769f3d9a8689:5.41.16	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1951	vedaweb:668bb0671e18769f3d9a8689:9.112.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1952	vedaweb:668bb0671e18769f3d9a8689:1.102.9	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1941	vedaweb:668bb0671e18769f3d9a8689:9.91.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1942	vedaweb:668bb0671e18769f3d9a8689:6.28.8	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1943	vedaweb:668bb0671e18769f3d9a8689:1.32.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1945	vedaweb:668bb0671e18769f3d9a8689:9.71.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1961	vedaweb:668bb0671e18769f3d9a8689:10.73.8	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1962	vedaweb:668bb0671e18769f3d9a8689:8.19.12	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1964	vedaweb:668bb0671e18769f3d9a8689:10.128.9	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1963	vedaweb:668bb0671e18769f3d9a8689:9.91.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1990	vedaweb:668bb0671e18769f3d9a8689:1.145.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1989	vedaweb:668bb0671e18769f3d9a8689:10.156.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1992	vedaweb:668bb0671e18769f3d9a8689:10.22.13	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1991	vedaweb:668bb0671e18769f3d9a8689:10.88.18	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1980	vedaweb:668bb0671e18769f3d9a8689:9.69.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1969	vedaweb:668bb0671e18769f3d9a8689:1.164.8	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1970	vedaweb:668bb0671e18769f3d9a8689:10.69.12	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1975	vedaweb:668bb0671e18769f3d9a8689:9.87.9	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2024	vedaweb:668bb0671e18769f3d9a8689:8.66.8	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2049	vedaweb:668bb0671e18769f3d9a8689:10.14.12	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2020	vedaweb:668bb0671e18769f3d9a8689:2.14.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2038	vedaweb:668bb0671e18769f3d9a8689:9.77.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2032	vedaweb:668bb0671e18769f3d9a8689:9.89.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2030	vedaweb:668bb0671e18769f3d9a8689:9.90.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2026	vedaweb:668bb0671e18769f3d9a8689:8.75.11	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2040	vedaweb:668bb0671e18769f3d9a8689:10.128.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2043	vedaweb:668bb0671e18769f3d9a8689:8.67.12	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2039	vedaweb:668bb0671e18769f3d9a8689:8.98.9	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2045	vedaweb:668bb0671e18769f3d9a8689:5.44.6	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2047	vedaweb:668bb0671e18769f3d9a8689:6.44.7	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2048	vedaweb:668bb0671e18769f3d9a8689:8.48.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2057	vedaweb:668bb0671e18769f3d9a8689:7.59.12	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2051	vedaweb:668bb0671e18769f3d9a8689:10.27.9	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2053	vedaweb:668bb0671e18769f3d9a8689:2.21.1	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2054	vedaweb:668bb0671e18769f3d9a8689:8.21.3	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2059	vedaweb:668bb0671e18769f3d9a8689:6.24.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2091	vedaweb:668bb0671e18769f3d9a8689:1.190.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1890	vedaweb:668bb0671e18769f3d9a8689:1.88.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1887	vedaweb:668bb0671e18769f3d9a8689:10.145.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:1881	vedaweb:668bb0671e18769f3d9a8689:9.22.6	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2086	vedaweb:668bb0671e18769f3d9a8689:10.4.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:2084	vedaweb:668bb0671e18769f3d9a8689:10.106.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7904	vedaweb:668bb0671e18769f3d9a8689:10.85.34	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7888	vedaweb:668bb0671e18769f3d9a8689:5.75.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7936	vedaweb:668bb0671e18769f3d9a8689:8.19.31	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7882	vedaweb:668bb0671e18769f3d9a8689:10.173.1	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7850	vedaweb:668bb0671e18769f3d9a8689:10.87.15	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7865	vedaweb:668bb0671e18769f3d9a8689:8.19.30	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7872	vedaweb:668bb0671e18769f3d9a8689:4.36.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7864	vedaweb:668bb0671e18769f3d9a8689:8.68.19	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7857	vedaweb:668bb0671e18769f3d9a8689:8.84.6	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7853	vedaweb:668bb0671e18769f3d9a8689:9.98.12	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7854	vedaweb:668bb0671e18769f3d9a8689:5.19.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7852	vedaweb:668bb0671e18769f3d9a8689:10.50.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7858	vedaweb:668bb0671e18769f3d9a8689:4.15.3	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7859	vedaweb:668bb0671e18769f3d9a8689:7.76.6	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7861	vedaweb:668bb0671e18769f3d9a8689:2.34.6	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7862	vedaweb:668bb0671e18769f3d9a8689:1.121.15	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7876	vedaweb:668bb0671e18769f3d9a8689:9.43.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7881	vedaweb:668bb0671e18769f3d9a8689:6.26.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7910	vedaweb:668bb0671e18769f3d9a8689:4.16.18	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7909	vedaweb:668bb0671e18769f3d9a8689:10.140.3	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7911	vedaweb:668bb0671e18769f3d9a8689:6.47.7	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7906	vedaweb:668bb0671e18769f3d9a8689:5.75.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7926	vedaweb:668bb0671e18769f3d9a8689:1.27.1	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7928	vedaweb:668bb0671e18769f3d9a8689:1.88.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7929	vedaweb:668bb0671e18769f3d9a8689:3.37.1	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7931	vedaweb:668bb0671e18769f3d9a8689:1.100.17	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7940	vedaweb:668bb0671e18769f3d9a8689:5.43.14	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7943	vedaweb:668bb0671e18769f3d9a8689:10.107.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7944	vedaweb:668bb0671e18769f3d9a8689:10.26.6	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7899	vedaweb:668bb0671e18769f3d9a8689:10.66.10	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7894	vedaweb:668bb0671e18769f3d9a8689:4.58.7	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7896	vedaweb:668bb0671e18769f3d9a8689:10.136.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7897	vedaweb:668bb0671e18769f3d9a8689:8.102.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7898	vedaweb:668bb0671e18769f3d9a8689:7.56.3	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7902	vedaweb:668bb0671e18769f3d9a8689:10.91.7	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7932	vedaweb:668bb0671e18769f3d9a8689:9.9.6	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7916	vedaweb:668bb0671e18769f3d9a8689:1.164.52	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7914	vedaweb:668bb0671e18769f3d9a8689:7.33.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7915	vedaweb:668bb0671e18769f3d9a8689:10.90.8	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7919	vedaweb:668bb0671e18769f3d9a8689:10.151.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7918	vedaweb:668bb0671e18769f3d9a8689:3.38.6	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8492	vedaweb:668bb0671e18769f3d9a8689:10.46.3	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8501	vedaweb:668bb0671e18769f3d9a8689:7.33.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8502	vedaweb:668bb0671e18769f3d9a8689:10.90.12	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8490	vedaweb:668bb0671e18769f3d9a8689:5.61.10	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8486	vedaweb:668bb0671e18769f3d9a8689:7.18.11	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8498	vedaweb:668bb0671e18769f3d9a8689:1.133.1	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8499	vedaweb:668bb0671e18769f3d9a8689:1.133.3	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8491	vedaweb:668bb0671e18769f3d9a8689:8.9.10	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8496	vedaweb:668bb0671e18769f3d9a8689:10.14.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8494	vedaweb:668bb0671e18769f3d9a8689:5.61.8	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8495	vedaweb:668bb0671e18769f3d9a8689:1.191.3	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8487	vedaweb:668bb0671e18769f3d9a8689:10.61.17	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8290	vedaweb:668bb0671e18769f3d9a8689:1.143.6	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8291	vedaweb:668bb0671e18769f3d9a8689:10.10.6	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8295	vedaweb:668bb0671e18769f3d9a8689:2.24.13	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8300	vedaweb:668bb0671e18769f3d9a8689:10.109.1	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8301	vedaweb:668bb0671e18769f3d9a8689:2.23.11	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8294	vedaweb:668bb0671e18769f3d9a8689:3.29.13	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8296	vedaweb:668bb0671e18769f3d9a8689:1.116.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8326	vedaweb:668bb0671e18769f3d9a8689:1.53.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8316	vedaweb:668bb0671e18769f3d9a8689:10.36.11	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8313	vedaweb:668bb0671e18769f3d9a8689:8.91.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8315	vedaweb:668bb0671e18769f3d9a8689:10.80.1	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8318	vedaweb:668bb0671e18769f3d9a8689:5.50.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8327	vedaweb:668bb0671e18769f3d9a8689:10.85.44	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8323	vedaweb:668bb0671e18769f3d9a8689:5.48.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8332	vedaweb:668bb0671e18769f3d9a8689:10.104.10	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:8309	vedaweb:668bb0671e18769f3d9a8689:9.62.29	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7601	vedaweb:668bb0671e18769f3d9a8689:7.83.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7603	vedaweb:668bb0671e18769f3d9a8689:1.161.9	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7605	vedaweb:668bb0671e18769f3d9a8689:9.52.3	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7612	vedaweb:668bb0671e18769f3d9a8689:7.18.9	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7541	vedaweb:668bb0671e18769f3d9a8689:1.10.1	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7567	vedaweb:668bb0671e18769f3d9a8689:1.53.8	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7566	vedaweb:668bb0671e18769f3d9a8689:1.162.18	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7776	vedaweb:668bb0671e18769f3d9a8689:8.43.11	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7774	vedaweb:668bb0671e18769f3d9a8689:10.16.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7570	vedaweb:668bb0671e18769f3d9a8689:9.68.1	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7572	vedaweb:668bb0671e18769f3d9a8689:1.112.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7562	vedaweb:668bb0671e18769f3d9a8689:10.32.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7563	vedaweb:668bb0671e18769f3d9a8689:9.3.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7837	vedaweb:668bb0671e18769f3d9a8689:1.104.1	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7834	vedaweb:668bb0671e18769f3d9a8689:3.7.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7841	vedaweb:668bb0671e18769f3d9a8689:7.55.8	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7583	vedaweb:668bb0671e18769f3d9a8689:6.44.19	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7545	vedaweb:668bb0671e18769f3d9a8689:1.132.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7547	vedaweb:668bb0671e18769f3d9a8689:6.51.10	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7548	vedaweb:668bb0671e18769f3d9a8689:1.167.7	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7560	vedaweb:668bb0671e18769f3d9a8689:5.19.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7557	vedaweb:668bb0671e18769f3d9a8689:5.19.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7556	vedaweb:668bb0671e18769f3d9a8689:8.63.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7764	vedaweb:668bb0671e18769f3d9a8689:3.45.2	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7767	vedaweb:668bb0671e18769f3d9a8689:4.50.7	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7675	vedaweb:668bb0671e18769f3d9a8689:4.19.9	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7674	vedaweb:668bb0671e18769f3d9a8689:10.99.12	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7630	vedaweb:668bb0671e18769f3d9a8689:3.1.13	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7655	vedaweb:668bb0671e18769f3d9a8689:1.34.9	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7657	vedaweb:668bb0671e18769f3d9a8689:4.44.1	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7658	vedaweb:668bb0671e18769f3d9a8689:3.43.1	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7638	vedaweb:668bb0671e18769f3d9a8689:10.47.7	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7620	vedaweb:668bb0671e18769f3d9a8689:1.121.7	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7618	vedaweb:668bb0671e18769f3d9a8689:10.163.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7619	vedaweb:668bb0671e18769f3d9a8689:2.4.5	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7617	vedaweb:668bb0671e18769f3d9a8689:9.108.7	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7621	vedaweb:668bb0671e18769f3d9a8689:9.86.40	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7627	vedaweb:668bb0671e18769f3d9a8689:10.172.1	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7649	vedaweb:668bb0671e18769f3d9a8689:3.43.4	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7651	vedaweb:668bb0671e18769f3d9a8689:1.55.7	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7652	vedaweb:668bb0671e18769f3d9a8689:1.173.9	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7643	vedaweb:668bb0671e18769f3d9a8689:6.12.3	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7644	vedaweb:668bb0671e18769f3d9a8689:10.61.20	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7634	vedaweb:668bb0671e18769f3d9a8689:10.66.9	translation-witness	geldner_de_1951_1957	2026-07-11
id_gra:7636	vedaweb:668bb0671e18769f3d9a8689:10.163.3	translation-witness	geldner_de_1951_1957	2026-07-11
