anchor_type	anchor_id	anchor_key_slp1	target_locus	link_type	source_dataset	match_method	confidence	evidence_count	date
id-gra	gra:494	animizat	vedaweb:1.143.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:484	anindya	vedaweb:1.180.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:486	anipadyamAna	vedaweb:1.164.31:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:506	anizkfta	vedaweb:8.99.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:583	antarvAvat	vedaweb:1.40.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:582	antarvat	vedaweb:3.55.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:586	antika	vedaweb:9.78.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:515	anugra	vedaweb:7.38.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:532	anulbaRa	vedaweb:8.25.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:529	anumati	vedaweb:10.59.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:523	anupakzita	vedaweb:3.13.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:539	anuzWu	vedaweb:1.95.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:537	anuzwuB	vedaweb:10.124.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:536	anuzwuti	vedaweb:8.63.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:612	anvac	vedaweb:1.113.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:602	anya	vedaweb:8.1.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:608	anyaTA	vedaweb:4.32.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:605	anyajAta	vedaweb:7.4.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:609	anyarUpa	vedaweb:7.100.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:661	apAcIna	vedaweb:7.6.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:685	apUpa	vedaweb:3.52.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:686	apUpavat	vedaweb:3.52.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:652	apasyA	vedaweb:5.44.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:674	apiDAna	vedaweb:1.51.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:678	apiSarvara	vedaweb:3.9.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:670	apikakza	vedaweb:4.40.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:698	apnavAna	vedaweb:4.7.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:725	apraSasta	vedaweb:2.41.16:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:724	apravIta	vedaweb:3.55.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:12075	apravIta	vedaweb:3.55.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:695	aptUrya	vedaweb:3.12.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:12070	aptUrya	vedaweb:3.12.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:684	apuzpa	vedaweb:10.71.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:991	arAyI	vedaweb:10.155.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:12109	arDadeva	vedaweb:4.42.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1065	arDya	vedaweb:1.156.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:972	araDra	vedaweb:6.18.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:960	araMgama	vedaweb:6.42.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:966	araRya	vedaweb:1.163.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:961	arajju	vedaweb:2.13.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:982	araru	vedaweb:1.129.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:984	arasa	vedaweb:1.191.16:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:969	aratni	vedaweb:8.80.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1066	arbuda	vedaweb:1.51.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1043	arcivat	vedaweb:7.81.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:995	aritf	vedaweb:2.42.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:996	aritra	vedaweb:1.46.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1071	armaka	vedaweb:1.133.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1083	arvaSa	vedaweb:10.92.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1074	aryapatnI	vedaweb:7.6.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1351	asU	vedaweb:1.112.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1324	asamAti	vedaweb:10.60.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1323	asamazwakAvya	vedaweb:2.21.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1315	asana	vedaweb:1.112.21:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1336	asinva	vedaweb:5.32.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1377	aspfta	vedaweb:8.82.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1393	asreman	vedaweb:3.29.13:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1364	astuta	vedaweb:5.61.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1394	asvapnaj	vedaweb:2.27.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:243	atUrtapanTA	vedaweb:5.42.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:226	atasAyya	vedaweb:1.63.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:223	atavyas	vedaweb:5.33.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:237	atizWat	vedaweb:1.32.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:257	atra	vedaweb:1.129.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1152	avAta	vedaweb:6.64.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1115	avaDra	vedaweb:7.82.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1125	avayAj	vedaweb:1.173.12:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1127	avayAtf	vedaweb:1.129.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1183	aviSvaminva	vedaweb:1.164.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1164	avicAcali	vedaweb:10.173.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1191	avihruta	vedaweb:5.66.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1163	avikzita	vedaweb:7.1.24:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1177	avipra	vedaweb:6.45.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1184	aviza	vedaweb:6.39.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:938	ayAman	vedaweb:1.181.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:937	ayAtu	vedaweb:7.34.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:928	ayaTa	vedaweb:10.28.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:922	ayajYa	vedaweb:7.6.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:949	ayodaMzwra	vedaweb:1.88.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:12094	ayodaMzwra	vedaweb:1.88.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:952	ayohata	vedaweb:9.1.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:944	ayudDa	vedaweb:8.45.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1304	azWIvat	vedaweb:7.50.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:1297	azwama	vedaweb:2.5.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6195	bADa	vedaweb:6.50.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6204	bAhutA	vedaweb:1.41.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6152	baBri	vedaweb:3.1.12:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6141	baDira	vedaweb:4.23.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6133	baMh	vedaweb:1.106.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6183	bahupAyya	vedaweb:5.66.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6167	baladA	vedaweb:3.53.18:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6173	balihft	vedaweb:7.6.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6158	barhaRAvat	vedaweb:1.54.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6224	bfbu	vedaweb:6.45.31:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6228	bfhacCravas	vedaweb:1.54.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6236	bfhadgiri	vedaweb:5.57.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6248	bfhaspatiprasUta	vedaweb:10.97.15:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6226	bfsaya	vedaweb:1.93.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6208	bila	vedaweb:1.11.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6253	boDinmanas	vedaweb:5.75.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6262	brahmajUta	vedaweb:3.34.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:6271	brahmaprI	vedaweb:1.83.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3273	cAy	vedaweb:7.18.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3274	cAyamAna	vedaweb:6.27.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3332	cEdya	vedaweb:8.5.37:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3221	can	vedaweb:7.70.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3235	candrAgra	vedaweb:5.41.14:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3258	carkfti	vedaweb:5.74.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3207	caturDA	vedaweb:4.35.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3205	caturaSri	vedaweb:1.152.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3211	caturvaya	vedaweb:1.110.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3216	catustriMSat	vedaweb:1.162.18:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3220	catvAriMSat	vedaweb:1.126.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3327	cettf	vedaweb:1.22.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3325	cetu	vedaweb:5.65.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3288	cikitvinmanas	vedaweb:5.22.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3316	cira	vedaweb:5.56.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3299	citrabarhis	vedaweb:1.23.13:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3305	citrarADas	vedaweb:8.11.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3304	citrarAti	vedaweb:6.62.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3314	citrya	vedaweb:5.63.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3293	citti	vedaweb:1.164.29:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:3338	codayitrI	vedaweb:1.3.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:4167	dA	vedaweb:5.41.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:4176	dADfzi	vedaweb:2.16.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:4193	dAman	vedaweb:5.36.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:4195	dAmanvat	vedaweb:5.79.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:4188	dAnumat	vedaweb:1.51.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:4258	dIdyagni	vedaweb:1.15.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:4279	dIrGAyutva	vedaweb:8.59.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:4274	dIrGaSravas	vedaweb:1.112.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:4271	dIrGaprasadman	vedaweb:8.10.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:4268	dIrGatamas	vedaweb:1.158.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:4273	dIrGayATa	vedaweb:2.15.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
id-gra	gra:4282	dIv	vedaweb:5.85.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	2	08-07-2026
